station_distance,station_label,x,y,curvature,predicted_speed_mph,risk_score
194.7000706343994,Sta 1+94,166.16161616161617,50.0,0.0,55,0.0
195.7101716445004,Sta 1+95,167.17171717171718,50.0,0.0,55,0.0
196.72027265460142,Sta 1+96,168.1818181818182,50.0,0.0,55,0.0
197.73037366470243,Sta 1+97,169.1919191919192,50.0,0.0,55,0.0
198.74047467480344,Sta 1+98,170.2020202020202,50.0,0.0,55,0.0
199.75057568490445,Sta 1+99,171.21212121212122,50.0,0.0,55,0.0
200.76067669500546,Sta 2+00,172.22222222222223,50.0,0.0,55,0.0
201.77077770510647,Sta 2+01,173.23232323232324,50.0,0.0,55,0.0
202.78087871520748,Sta 2+02,174.24242424242425,50.0,0.0,55,0.0
203.7909797253085,Sta 2+03,175.25252525252526,50.0,0.0,55,0.0
204.8010807354095,Sta 2+04,176.26262626262627,50.0,0.0,55,0.0
205.8111817455105,Sta 2+05,177.27272727272728,50.0,0.0,55,0.0
206.82128275561152,Sta 2+06,178.2828282828283,50.0,0.0,55,0.0
207.83138376571253,Sta 2+07,179.2929292929293,50.0,0.0,55,0.0
208.84148477581354,Sta 2+08,180.3030303030303,50.0,0.0,55,0.0
209.85158578591455,Sta 2+09,181.31313131313132,50.0,0.0,55,0.0
210.86168679601556,Sta 2+10,182.32323232323233,50.0,0.0,55,0.0
211.87178780611657,Sta 2+11,183.33333333333334,50.0,0.0,55,0.0
212.88188881621758,Sta 2+12,184.34343434343435,50.0,0.0,55,0.0
213.8919898263186,Sta 2+13,185.35353535353536,50.0,0.0,55,0.0
214.9020908364196,Sta 2+14,186.36363636363637,50.0,0.0,55,0.0
215.9121918465206,Sta 2+15,187.37373737373738,50.0,0.0,55,0.0
216.92229285662162,Sta 2+16,188.3838383838384,50.0,0.0,55,0.0
217.93239386672263,Sta 2+17,189.3939393939394,50.0,0.0,55,0.0
218.94249487682364,Sta 2+18,190.40404040404042,50.0,0.0,55,0.0
219.95259588692466,Sta 2+19,191.41414141414143,50.0,0.0,55,0.0
220.96269689702567,Sta 2+20,192.42424242424244,50.0,0.0,55,0.0
221.97279790712668,Sta 2+21,193.43434343434345,50.0,0.0,55,0.0
222.9828989172277,Sta 2+22,194.44444444444446,50.0,0.0,55,0.0
223.9929999273287,Sta 2+23,195.45454545454547,50.0,0.0,55,0.0
225.0031009374297,Sta 2+25,196.46464646464648,50.0,0.0,55,0.0
226.01320194753072,Sta 2+26,197.4747474747475,50.0,0.0,55,0.0
